,Hasil Sebenarnya,Naive Bayes,ID3
29489,1.0,0.0,1.0
99703,0.0,0.0,0.0
66523,1.0,0.0,0.0
26768,0.0,1.0,0.0
70493,0.0,0.0,0.0
115302,0.0,0.0,0.0
89052,0.0,0.0,0.0
44443,0.0,1.0,0.0
116809,0.0,0.0,0.0
67525,0.0,0.0,0.0
121357,0.0,0.0,0.0
79021,0.0,1.0,0.0
105431,0.0,0.0,0.0
86205,0.0,1.0,1.0
55415,0.0,0.0,0.0
46566,1.0,0.0,0.0
63169,1.0,0.0,0.0
19496,0.0,0.0,0.0
126855,0.0,0.0,0.0
6241,0.0,0.0,0.0
100147,0.0,0.0,0.0
125280,0.0,0.0,0.0
52326,0.0,1.0,0.0
9884,0.0,0.0,0.0
86675,1.0,0.0,0.0
80142,1.0,0.0,1.0
113748,0.0,1.0,0.0
90443,0.0,0.0,0.0
103436,0.0,0.0,0.0
21717,0.0,1.0,0.0
63982,0.0,0.0,0.0
27985,0.0,0.0,1.0
10957,0.0,0.0,0.0
89747,0.0,0.0,0.0
7141,0.0,0.0,0.0
16662,1.0,0.0,1.0
36945,0.0,0.0,0.0
96062,0.0,1.0,1.0
42616,1.0,0.0,0.0
2002,0.0,0.0,0.0
91488,0.0,1.0,0.0
47116,0.0,0.0,0.0
7738,0.0,1.0,0.0
92163,0.0,1.0,0.0
118974,0.0,0.0,0.0
24065,1.0,0.0,1.0
50480,0.0,1.0,0.0
20590,1.0,0.0,0.0
96873,0.0,0.0,0.0
39819,0.0,0.0,0.0
6658,1.0,0.0,1.0
117654,0.0,0.0,0.0
79085,0.0,0.0,0.0
60642,0.0,1.0,0.0
15534,0.0,0.0,0.0
70392,1.0,0.0,1.0
114865,1.0,0.0,0.0
81852,1.0,0.0,1.0
24402,1.0,0.0,1.0
30466,0.0,0.0,1.0
123989,1.0,1.0,0.0
48894,0.0,1.0,0.0
109399,1.0,0.0,0.0
102962,0.0,1.0,0.0
48637,0.0,0.0,0.0
65168,0.0,1.0,1.0
90243,1.0,0.0,1.0
62455,0.0,0.0,0.0
92989,1.0,0.0,0.0
6779,0.0,0.0,1.0
26447,0.0,0.0,1.0
60326,1.0,0.0,1.0
66828,0.0,0.0,0.0
71454,0.0,0.0,0.0
13066,0.0,0.0,0.0
120840,0.0,0.0,0.0
9974,0.0,0.0,0.0
99924,1.0,0.0,0.0
42157,1.0,0.0,0.0
103289,1.0,0.0,0.0
19741,0.0,0.0,0.0
111959,0.0,0.0,0.0
8370,0.0,0.0,0.0
110813,0.0,1.0,0.0
113485,0.0,0.0,0.0
95740,0.0,0.0,0.0
57538,0.0,1.0,0.0
37968,0.0,0.0,0.0
64523,0.0,0.0,1.0
3157,0.0,0.0,0.0
44742,0.0,0.0,0.0
89455,1.0,0.0,0.0
43279,1.0,0.0,0.0
10654,1.0,0.0,0.0
78693,0.0,0.0,0.0
12769,0.0,0.0,0.0
16129,0.0,1.0,0.0
120429,0.0,0.0,1.0
97286,0.0,0.0,0.0
9642,0.0,0.0,1.0
89586,0.0,0.0,1.0
92371,0.0,0.0,0.0
73294,1.0,0.0,0.0
89141,0.0,1.0,0.0
81314,1.0,1.0,1.0
90540,0.0,1.0,1.0
96071,0.0,0.0,0.0
109675,1.0,0.0,0.0
15699,0.0,1.0,0.0
90487,0.0,0.0,1.0
59096,1.0,0.0,1.0
18518,0.0,0.0,1.0
64024,0.0,0.0,0.0
66557,0.0,0.0,0.0
16471,0.0,0.0,0.0
39559,0.0,0.0,0.0
105044,1.0,0.0,0.0
21974,0.0,0.0,0.0
53399,0.0,0.0,1.0
95722,0.0,0.0,0.0
45526,0.0,0.0,1.0
74023,0.0,0.0,0.0
65047,0.0,0.0,0.0
34549,0.0,0.0,0.0
108784,0.0,0.0,1.0
117599,0.0,0.0,0.0
112672,0.0,0.0,0.0
56844,0.0,0.0,0.0
77156,1.0,0.0,1.0
70718,0.0,1.0,0.0
56360,0.0,0.0,0.0
58592,0.0,0.0,0.0
25975,1.0,0.0,1.0
115558,0.0,0.0,1.0
66393,0.0,1.0,0.0
2594,0.0,0.0,0.0
91551,0.0,1.0,0.0
5373,0.0,0.0,0.0
33884,0.0,0.0,0.0
118291,1.0,1.0,0.0
83557,0.0,0.0,0.0
40900,0.0,0.0,0.0
83624,0.0,0.0,1.0
56757,0.0,1.0,0.0
70147,0.0,0.0,0.0
107513,0.0,0.0,0.0
28736,0.0,0.0,0.0
51750,1.0,1.0,0.0
57688,1.0,0.0,0.0
18711,0.0,1.0,0.0
112746,0.0,0.0,0.0
91001,0.0,0.0,0.0
61810,0.0,0.0,0.0
98902,1.0,0.0,0.0
2658,0.0,0.0,0.0
57366,0.0,0.0,0.0
69861,0.0,0.0,0.0
98822,0.0,1.0,0.0
56123,1.0,0.0,0.0
37904,0.0,0.0,0.0
87790,0.0,0.0,0.0
15539,1.0,1.0,0.0
115208,0.0,0.0,0.0
73626,0.0,0.0,1.0
1958,0.0,0.0,0.0
119682,0.0,0.0,0.0
67845,0.0,0.0,0.0
96754,0.0,0.0,0.0
28262,0.0,0.0,0.0
30791,1.0,0.0,0.0
65154,0.0,1.0,0.0
23555,0.0,0.0,0.0
46685,0.0,1.0,0.0
66782,0.0,1.0,0.0
64408,1.0,0.0,1.0
37121,0.0,0.0,0.0
95950,0.0,0.0,0.0
24581,0.0,0.0,0.0
103082,0.0,0.0,0.0
89697,0.0,0.0,0.0
53700,1.0,0.0,1.0
100463,0.0,0.0,0.0
67743,0.0,0.0,1.0
41175,0.0,1.0,0.0
119176,0.0,0.0,0.0
123195,1.0,0.0,1.0
82763,0.0,0.0,1.0
70088,0.0,0.0,0.0
48456,0.0,0.0,0.0
50651,0.0,0.0,1.0
83601,1.0,0.0,1.0
100369,1.0,0.0,1.0
54555,0.0,0.0,0.0
88430,0.0,0.0,0.0
35863,1.0,1.0,1.0
99634,1.0,1.0,1.0
80320,0.0,0.0,0.0
34478,0.0,0.0,1.0
117642,0.0,0.0,0.0
105595,1.0,0.0,0.0
61346,1.0,1.0,1.0
10680,0.0,0.0,0.0
53559,1.0,0.0,0.0
12417,0.0,0.0,0.0
19207,0.0,1.0,0.0
83168,0.0,1.0,0.0
12967,0.0,0.0,0.0
122830,1.0,0.0,0.0
44743,0.0,0.0,1.0
42315,0.0,0.0,0.0
65155,0.0,1.0,0.0
88027,0.0,0.0,0.0
78529,0.0,1.0,0.0
118641,0.0,0.0,0.0
11831,0.0,0.0,0.0
24889,0.0,0.0,0.0
92969,1.0,1.0,1.0
83101,1.0,0.0,1.0
34420,0.0,0.0,0.0
51979,0.0,0.0,0.0
124222,0.0,0.0,0.0
19670,1.0,0.0,0.0
54661,0.0,0.0,0.0
91229,0.0,0.0,0.0
62676,1.0,0.0,1.0
98583,1.0,0.0,1.0
56422,1.0,0.0,0.0
91934,0.0,0.0,0.0
16776,0.0,0.0,0.0
101666,0.0,0.0,0.0
121373,0.0,0.0,0.0
85341,1.0,0.0,0.0
89566,0.0,1.0,0.0
79477,0.0,0.0,0.0
15324,0.0,1.0,0.0
26835,0.0,0.0,0.0
97229,1.0,1.0,1.0
115322,0.0,0.0,0.0
22220,0.0,1.0,0.0
97590,0.0,0.0,0.0
21328,0.0,1.0,0.0
45734,1.0,0.0,0.0
18630,0.0,0.0,0.0
9244,0.0,0.0,0.0
17579,0.0,0.0,0.0
78716,0.0,0.0,0.0
74111,0.0,0.0,0.0
82970,0.0,0.0,0.0
54014,0.0,1.0,0.0
105472,1.0,0.0,0.0
54588,0.0,1.0,0.0
30793,0.0,1.0,0.0
111349,0.0,0.0,1.0
104112,0.0,1.0,1.0
27713,0.0,0.0,0.0
124038,1.0,0.0,0.0
36736,0.0,0.0,0.0
122276,1.0,1.0,1.0
3682,0.0,0.0,0.0
79661,1.0,0.0,1.0
84908,0.0,1.0,0.0
35941,0.0,0.0,0.0
41020,0.0,1.0,0.0
64552,0.0,1.0,0.0
21593,0.0,0.0,0.0
38402,0.0,0.0,0.0
83374,0.0,0.0,0.0
95736,0.0,0.0,1.0
125598,0.0,0.0,0.0
125958,0.0,0.0,0.0
121173,0.0,1.0,0.0
20411,1.0,0.0,0.0
91762,1.0,1.0,0.0
98410,0.0,1.0,1.0
16682,0.0,0.0,0.0
20425,1.0,0.0,0.0
92689,0.0,0.0,0.0
69127,0.0,0.0,0.0
21977,0.0,0.0,0.0
111201,0.0,0.0,1.0
9528,0.0,0.0,1.0
33650,1.0,0.0,1.0
66718,0.0,0.0,1.0
3119,0.0,0.0,0.0
9740,0.0,0.0,0.0
67445,0.0,0.0,0.0
110710,0.0,0.0,1.0
69462,0.0,0.0,1.0
85988,0.0,0.0,0.0
111673,0.0,0.0,0.0
8721,0.0,1.0,1.0
125267,0.0,1.0,0.0
71690,0.0,0.0,0.0
1068,0.0,0.0,0.0
123134,0.0,0.0,0.0
31232,0.0,0.0,0.0
14091,0.0,0.0,0.0
87975,0.0,0.0,0.0
54356,0.0,0.0,0.0
114015,0.0,0.0,0.0
5999,0.0,0.0,0.0
61136,0.0,0.0,0.0
7476,1.0,0.0,1.0
8166,0.0,0.0,0.0
117769,0.0,1.0,0.0
109647,0.0,0.0,0.0
72025,0.0,0.0,0.0
73518,0.0,1.0,0.0
71225,0.0,1.0,0.0
35688,0.0,0.0,0.0
7025,0.0,0.0,1.0
38385,0.0,0.0,0.0
4379,0.0,1.0,0.0
68547,0.0,0.0,0.0
66467,1.0,0.0,1.0
48891,0.0,1.0,0.0
16222,0.0,0.0,0.0
44987,0.0,0.0,0.0
11099,0.0,0.0,0.0
115600,1.0,0.0,0.0
38711,0.0,1.0,0.0
124779,0.0,0.0,0.0
26001,1.0,0.0,0.0
28125,0.0,0.0,1.0
111236,0.0,0.0,0.0
40479,0.0,0.0,0.0
72872,0.0,0.0,0.0
36657,1.0,0.0,1.0
6253,1.0,0.0,0.0
124478,1.0,0.0,0.0
120630,1.0,0.0,1.0
12149,0.0,0.0,0.0
47336,0.0,1.0,0.0
1957,1.0,0.0,1.0
76286,1.0,0.0,0.0
60493,0.0,0.0,1.0
2230,0.0,0.0,0.0
36014,1.0,1.0,0.0
123238,0.0,0.0,0.0
97430,1.0,0.0,0.0
37435,0.0,0.0,0.0
51869,0.0,0.0,0.0
88341,0.0,0.0,0.0
36133,0.0,0.0,0.0
61688,0.0,0.0,1.0
70439,1.0,0.0,1.0
100352,1.0,1.0,1.0
24937,0.0,1.0,1.0
56309,1.0,0.0,0.0
38769,1.0,1.0,1.0
3219,0.0,0.0,0.0
126386,0.0,0.0,1.0
35015,0.0,0.0,0.0
38182,0.0,0.0,0.0
13597,0.0,0.0,0.0
2255,1.0,0.0,0.0
33393,0.0,1.0,0.0
23124,0.0,0.0,0.0
65682,0.0,0.0,0.0
40884,0.0,0.0,0.0
71085,1.0,0.0,0.0
88683,0.0,1.0,1.0
48472,0.0,0.0,0.0
104683,0.0,0.0,0.0
66405,0.0,1.0,0.0
120367,0.0,0.0,0.0
51992,0.0,0.0,0.0
100445,1.0,0.0,0.0
74857,1.0,0.0,1.0
36592,0.0,0.0,0.0
25274,0.0,1.0,0.0
16394,0.0,0.0,0.0
116989,0.0,0.0,1.0
78248,0.0,0.0,0.0
59364,0.0,0.0,0.0
38180,0.0,1.0,0.0
20440,1.0,0.0,0.0
1391,0.0,0.0,0.0
80352,0.0,1.0,1.0
42460,1.0,0.0,0.0
86469,0.0,0.0,0.0
57970,0.0,1.0,0.0
7767,0.0,0.0,0.0
75788,0.0,0.0,0.0
56824,0.0,0.0,0.0
105966,1.0,0.0,0.0
78699,1.0,1.0,0.0
7915,0.0,0.0,0.0
87837,0.0,0.0,0.0
22062,0.0,0.0,1.0
27493,1.0,0.0,0.0
83439,0.0,0.0,0.0
68651,1.0,0.0,0.0
15604,0.0,1.0,0.0
29972,1.0,0.0,1.0
2720,0.0,1.0,0.0
54452,0.0,0.0,0.0
26686,0.0,0.0,0.0
98545,0.0,0.0,0.0
86096,1.0,0.0,0.0
113611,0.0,1.0,1.0
82059,0.0,0.0,0.0
55665,0.0,0.0,0.0
111667,0.0,0.0,0.0
114654,0.0,0.0,0.0
121936,0.0,0.0,0.0
20558,1.0,0.0,0.0
87819,0.0,0.0,1.0
62375,0.0,1.0,0.0
113468,1.0,0.0,1.0
32978,0.0,0.0,0.0
25066,0.0,0.0,0.0
28345,0.0,0.0,0.0
12910,0.0,0.0,1.0
3765,0.0,0.0,0.0
65541,0.0,1.0,0.0
67247,1.0,0.0,1.0
107470,0.0,0.0,0.0
80891,0.0,0.0,1.0
126680,1.0,1.0,1.0
120478,0.0,0.0,0.0
100705,0.0,0.0,0.0
46357,0.0,0.0,0.0
78594,0.0,1.0,0.0
121733,0.0,0.0,0.0
80759,1.0,0.0,1.0
46981,1.0,0.0,1.0
28283,1.0,0.0,1.0
6837,0.0,0.0,0.0
124603,0.0,1.0,0.0
28509,1.0,0.0,0.0
103558,0.0,0.0,0.0
96819,0.0,1.0,0.0
82775,0.0,0.0,1.0
90424,0.0,1.0,0.0
44467,0.0,0.0,0.0
85772,1.0,0.0,0.0
106487,0.0,0.0,0.0
11520,1.0,0.0,1.0
93013,0.0,1.0,0.0
67335,0.0,0.0,0.0
69845,0.0,1.0,0.0
90216,0.0,0.0,0.0
25638,0.0,0.0,0.0
86862,0.0,0.0,0.0
124862,1.0,0.0,1.0
124056,1.0,1.0,1.0
45035,0.0,0.0,0.0
19577,0.0,0.0,0.0
10746,0.0,0.0,0.0
91529,0.0,0.0,0.0
30934,1.0,1.0,1.0
102155,1.0,1.0,1.0
80480,0.0,0.0,0.0
36711,0.0,0.0,0.0
107587,0.0,0.0,0.0
13537,0.0,0.0,0.0
39357,1.0,1.0,0.0
86123,0.0,0.0,0.0
7904,0.0,1.0,0.0
58233,0.0,0.0,0.0
64250,0.0,0.0,0.0
16364,0.0,0.0,0.0
62435,0.0,0.0,0.0
67478,1.0,0.0,1.0
12416,0.0,0.0,1.0
50488,0.0,0.0,0.0
2413,1.0,0.0,1.0
117814,0.0,0.0,0.0
48539,1.0,0.0,0.0
80239,0.0,0.0,0.0
59715,1.0,0.0,0.0
85792,0.0,0.0,0.0
112727,0.0,0.0,0.0
98975,0.0,1.0,0.0
122868,0.0,0.0,0.0
80448,0.0,0.0,0.0
113792,0.0,1.0,0.0
521,0.0,0.0,0.0
18849,0.0,0.0,0.0
114914,1.0,0.0,0.0
91930,1.0,0.0,1.0
51348,0.0,0.0,1.0
96969,0.0,0.0,0.0
38666,1.0,0.0,1.0
100594,0.0,1.0,0.0
74634,0.0,0.0,1.0
97972,0.0,0.0,0.0
115380,0.0,0.0,0.0
104808,0.0,0.0,0.0
106830,1.0,0.0,1.0
83626,0.0,0.0,0.0
93797,0.0,0.0,0.0
36016,0.0,1.0,1.0
96612,0.0,0.0,0.0
9078,1.0,0.0,0.0
51399,0.0,1.0,0.0
9227,1.0,0.0,1.0
4501,0.0,0.0,1.0
121331,0.0,0.0,0.0
57811,1.0,0.0,0.0
32604,0.0,0.0,0.0
103983,0.0,0.0,0.0
19581,0.0,0.0,0.0
42678,0.0,0.0,1.0
15714,0.0,0.0,1.0
1382,0.0,0.0,1.0
38176,1.0,1.0,0.0
89654,0.0,0.0,0.0
67975,0.0,0.0,1.0
23142,0.0,0.0,0.0
3593,0.0,0.0,0.0
93186,0.0,0.0,0.0
110776,0.0,0.0,0.0
41716,0.0,0.0,0.0
103574,0.0,1.0,0.0
87932,0.0,0.0,0.0
45863,0.0,0.0,0.0
20074,0.0,0.0,0.0
106646,0.0,0.0,1.0
5262,0.0,0.0,0.0
51918,0.0,0.0,0.0
98765,0.0,0.0,0.0
112373,1.0,0.0,1.0
61013,1.0,0.0,0.0
78447,0.0,0.0,0.0
36040,0.0,0.0,0.0
125914,0.0,0.0,0.0
14277,0.0,0.0,0.0
122274,1.0,0.0,0.0
111401,0.0,0.0,1.0
58630,0.0,0.0,0.0
47268,1.0,0.0,0.0
33459,1.0,0.0,0.0
15744,0.0,0.0,0.0
117362,0.0,0.0,1.0
98977,0.0,0.0,0.0
125931,1.0,0.0,0.0
22092,0.0,1.0,0.0
64529,0.0,0.0,0.0
116442,0.0,1.0,0.0
45886,0.0,0.0,0.0
73942,1.0,0.0,0.0
123310,0.0,0.0,0.0
103603,1.0,0.0,1.0
114775,1.0,0.0,0.0
27069,0.0,0.0,0.0
23264,1.0,0.0,1.0
101745,0.0,0.0,0.0
50168,0.0,0.0,0.0
18908,0.0,0.0,0.0
109610,0.0,0.0,0.0
98652,0.0,0.0,0.0
108691,0.0,1.0,0.0
109099,0.0,0.0,1.0
124395,0.0,1.0,0.0
1177,0.0,1.0,0.0
42573,0.0,0.0,0.0
35489,1.0,1.0,0.0
37180,0.0,0.0,0.0
45713,0.0,0.0,1.0
58258,0.0,0.0,0.0
72921,1.0,0.0,0.0
93289,0.0,0.0,0.0
54358,0.0,0.0,0.0
115727,1.0,1.0,1.0
49901,1.0,0.0,0.0
69553,0.0,0.0,0.0
82692,0.0,1.0,0.0
125152,0.0,0.0,0.0
98684,1.0,0.0,0.0
123827,0.0,0.0,0.0
68655,0.0,0.0,0.0
51530,0.0,0.0,0.0
122875,0.0,1.0,0.0
58758,0.0,0.0,0.0
94316,1.0,0.0,1.0
94781,0.0,1.0,0.0
58116,0.0,0.0,0.0
116815,0.0,0.0,0.0
70326,0.0,0.0,1.0
42064,0.0,1.0,1.0
70412,1.0,1.0,1.0
71906,0.0,0.0,0.0
114620,0.0,0.0,0.0
27645,0.0,0.0,0.0
95866,0.0,0.0,0.0
22434,0.0,1.0,0.0
121312,1.0,0.0,1.0
77775,0.0,0.0,0.0
57289,1.0,0.0,1.0
4744,0.0,0.0,1.0
90980,0.0,0.0,0.0
12081,0.0,0.0,0.0
6073,0.0,0.0,0.0
82389,1.0,0.0,0.0
14070,0.0,0.0,0.0
90986,1.0,1.0,0.0
32778,0.0,0.0,0.0
32667,0.0,0.0,0.0
48498,0.0,1.0,0.0
116244,0.0,0.0,0.0
12942,0.0,0.0,0.0
4765,0.0,1.0,0.0
4112,0.0,0.0,1.0
100709,0.0,0.0,0.0
116254,0.0,1.0,0.0
22037,0.0,1.0,0.0
60578,1.0,1.0,1.0
66246,0.0,0.0,0.0
82133,0.0,0.0,0.0
70027,0.0,0.0,0.0
81534,0.0,0.0,0.0
45099,0.0,0.0,0.0
78622,1.0,0.0,1.0
96868,0.0,0.0,0.0
115602,0.0,0.0,0.0
124628,1.0,1.0,1.0
14102,0.0,0.0,0.0
94343,0.0,0.0,0.0
5391,0.0,0.0,0.0
95942,1.0,1.0,0.0
41770,0.0,0.0,0.0
109324,0.0,0.0,0.0
124427,0.0,1.0,0.0
48765,0.0,0.0,0.0
126006,0.0,0.0,0.0
112942,0.0,0.0,0.0
101221,0.0,0.0,0.0
63760,0.0,0.0,0.0
107409,1.0,1.0,1.0
36028,0.0,1.0,0.0
10707,0.0,0.0,0.0
29878,0.0,0.0,1.0
45953,0.0,0.0,0.0
116865,1.0,1.0,0.0
32404,0.0,0.0,0.0
30546,1.0,0.0,0.0
20496,0.0,0.0,0.0
100401,0.0,0.0,0.0
24415,1.0,1.0,1.0
64296,1.0,0.0,0.0
6918,0.0,0.0,0.0
85835,0.0,1.0,0.0
18012,0.0,0.0,0.0
61544,0.0,0.0,0.0
120072,0.0,0.0,0.0
72035,0.0,0.0,0.0
4064,1.0,0.0,0.0
100136,0.0,0.0,0.0
46370,0.0,1.0,0.0
36960,0.0,0.0,0.0
34940,0.0,1.0,0.0
108672,0.0,0.0,0.0
71032,0.0,0.0,0.0
16446,1.0,0.0,0.0
6759,0.0,0.0,0.0
43211,0.0,1.0,0.0
33226,0.0,0.0,0.0
27438,0.0,1.0,0.0
122,0.0,0.0,0.0
55092,1.0,0.0,0.0
36478,0.0,0.0,0.0
125021,0.0,0.0,0.0
50397,1.0,1.0,0.0
88449,0.0,1.0,0.0
95615,0.0,0.0,0.0
45325,0.0,0.0,0.0
61246,0.0,0.0,0.0
87523,1.0,0.0,0.0
81074,0.0,1.0,0.0
24144,0.0,1.0,0.0
60438,1.0,0.0,0.0
28165,0.0,0.0,0.0
122429,0.0,0.0,1.0
38533,0.0,0.0,0.0
52908,0.0,0.0,0.0
72590,0.0,0.0,1.0
108835,0.0,0.0,1.0
103478,0.0,0.0,0.0
68241,0.0,0.0,0.0
47241,0.0,0.0,0.0
22943,1.0,0.0,1.0
57493,0.0,0.0,0.0
28086,0.0,0.0,0.0
10020,1.0,0.0,0.0
108370,1.0,1.0,1.0
33594,1.0,0.0,1.0
20406,0.0,0.0,0.0
55943,0.0,0.0,0.0
86851,0.0,1.0,0.0
2189,0.0,0.0,0.0
62139,0.0,0.0,0.0
113449,0.0,0.0,0.0
14923,0.0,0.0,0.0
17397,0.0,1.0,0.0
29842,0.0,1.0,0.0
7448,0.0,1.0,0.0
54762,0.0,0.0,1.0
45524,0.0,0.0,0.0
3999,0.0,0.0,0.0
101844,0.0,0.0,0.0
53252,0.0,1.0,0.0
79831,0.0,0.0,0.0
84935,1.0,1.0,1.0
108821,0.0,0.0,0.0
107833,1.0,0.0,0.0
99280,0.0,1.0,0.0
124710,0.0,0.0,0.0
98777,0.0,0.0,0.0
10982,0.0,1.0,0.0
120482,1.0,1.0,1.0
84782,0.0,0.0,0.0
95505,0.0,1.0,0.0
92506,0.0,1.0,0.0
109993,0.0,0.0,0.0
80643,0.0,1.0,0.0
114655,0.0,0.0,0.0
57514,1.0,1.0,1.0
120629,0.0,0.0,0.0
118046,0.0,0.0,0.0
41039,0.0,0.0,0.0
26870,0.0,0.0,0.0
115216,0.0,0.0,0.0
34439,1.0,1.0,1.0
92531,0.0,1.0,0.0
111403,1.0,0.0,1.0
79117,1.0,0.0,1.0
112518,0.0,1.0,0.0
57202,0.0,0.0,1.0
28873,0.0,0.0,0.0
106101,0.0,1.0,0.0
72580,1.0,1.0,1.0
97105,0.0,0.0,0.0
42743,1.0,0.0,0.0
6150,1.0,0.0,0.0
25785,0.0,0.0,0.0
43827,1.0,0.0,0.0
23767,0.0,0.0,0.0
26358,1.0,1.0,1.0
27119,0.0,0.0,0.0
32979,0.0,0.0,0.0
89319,0.0,0.0,0.0
9585,0.0,1.0,0.0
47423,0.0,0.0,0.0
19194,1.0,1.0,0.0
7949,1.0,0.0,1.0
24907,0.0,0.0,0.0
43314,1.0,0.0,0.0
83380,1.0,0.0,1.0
84344,0.0,0.0,0.0
30275,0.0,1.0,0.0
117540,0.0,1.0,0.0
44471,0.0,0.0,0.0
18912,0.0,1.0,1.0
40895,0.0,0.0,0.0
125358,1.0,0.0,1.0
35349,1.0,0.0,0.0
33803,1.0,0.0,0.0
88809,0.0,0.0,1.0
16119,0.0,1.0,1.0
105452,0.0,0.0,0.0
1201,0.0,0.0,0.0
18396,0.0,1.0,0.0
110311,1.0,0.0,0.0
83979,0.0,0.0,0.0
1568,0.0,1.0,0.0
41469,0.0,0.0,0.0
106298,0.0,0.0,0.0
103604,1.0,0.0,1.0
64545,0.0,0.0,0.0
36336,0.0,0.0,0.0
42730,0.0,0.0,0.0
88386,1.0,0.0,0.0
62652,0.0,0.0,0.0
13520,1.0,0.0,0.0
121393,0.0,0.0,0.0
80597,0.0,0.0,0.0
42484,0.0,0.0,0.0
2053,0.0,0.0,0.0
43627,0.0,0.0,0.0
74604,1.0,0.0,0.0
23481,0.0,0.0,0.0
76186,0.0,1.0,1.0
50755,0.0,0.0,0.0
106772,0.0,0.0,0.0
78630,0.0,0.0,0.0
79747,1.0,0.0,0.0
39839,0.0,0.0,0.0
114159,0.0,1.0,1.0
30781,0.0,0.0,0.0
3301,0.0,0.0,0.0
1716,0.0,0.0,0.0
73879,0.0,0.0,0.0
119438,0.0,0.0,0.0
112699,0.0,0.0,1.0
98884,0.0,0.0,0.0
79225,1.0,0.0,1.0
36649,0.0,0.0,0.0
33345,0.0,1.0,1.0
9280,1.0,0.0,1.0
100362,0.0,1.0,0.0
11219,1.0,1.0,0.0
47493,0.0,0.0,1.0
121026,0.0,0.0,0.0
7803,0.0,0.0,0.0
37171,1.0,0.0,0.0
111410,0.0,0.0,0.0
99664,1.0,0.0,1.0
109172,0.0,0.0,0.0
117796,0.0,0.0,0.0
69353,1.0,1.0,1.0
62095,0.0,0.0,0.0
78955,0.0,0.0,0.0
37896,0.0,0.0,0.0
43823,0.0,0.0,0.0
38190,0.0,0.0,0.0
25533,1.0,0.0,1.0
57864,1.0,0.0,1.0
117285,0.0,0.0,0.0
78950,0.0,0.0,0.0
4471,0.0,0.0,0.0
105587,0.0,0.0,0.0
96715,0.0,0.0,0.0
103351,0.0,0.0,1.0
103848,0.0,0.0,0.0
22427,0.0,1.0,0.0
98645,1.0,0.0,1.0
63768,0.0,0.0,0.0
60614,1.0,0.0,1.0
10568,0.0,0.0,1.0
120588,0.0,0.0,0.0
83097,0.0,0.0,0.0
72758,1.0,0.0,0.0
480,1.0,1.0,1.0
32906,0.0,0.0,0.0
125344,1.0,0.0,1.0
47635,0.0,1.0,0.0
61960,0.0,0.0,0.0
88188,0.0,0.0,0.0
22554,0.0,0.0,0.0
24150,0.0,1.0,1.0
69856,1.0,0.0,0.0
103162,0.0,0.0,1.0
11752,0.0,1.0,0.0
78466,1.0,0.0,1.0
71404,0.0,1.0,0.0
58207,0.0,0.0,0.0
26971,0.0,0.0,0.0
27575,0.0,0.0,0.0
29977,0.0,0.0,0.0
46851,0.0,1.0,0.0
19156,0.0,1.0,0.0
25184,1.0,0.0,1.0
69258,0.0,0.0,0.0
96474,0.0,0.0,0.0
101340,0.0,1.0,0.0
34156,0.0,0.0,1.0
44931,0.0,0.0,0.0
70854,0.0,1.0,0.0
108678,0.0,1.0,0.0
51010,0.0,0.0,0.0
93308,0.0,0.0,1.0
88114,0.0,0.0,1.0
101481,1.0,0.0,0.0
96481,0.0,0.0,0.0
100107,0.0,0.0,0.0
90613,1.0,1.0,1.0
112172,0.0,1.0,0.0
74522,0.0,0.0,0.0
71254,1.0,0.0,0.0
9511,0.0,0.0,0.0
119944,0.0,0.0,1.0
100045,0.0,0.0,0.0
46130,0.0,0.0,0.0
90782,0.0,0.0,0.0
50307,0.0,0.0,0.0
64218,0.0,0.0,0.0
100048,0.0,0.0,0.0
52536,0.0,0.0,0.0
22104,0.0,1.0,0.0
125928,0.0,1.0,0.0
90257,0.0,0.0,0.0
28793,0.0,0.0,0.0
76032,1.0,0.0,0.0
4037,0.0,0.0,0.0
1919,0.0,1.0,0.0
52710,0.0,0.0,0.0
20816,0.0,0.0,0.0
113784,0.0,0.0,0.0
16713,0.0,1.0,0.0
22597,1.0,0.0,1.0
85024,1.0,0.0,1.0
83910,0.0,1.0,0.0
115116,0.0,0.0,0.0
32678,0.0,0.0,0.0
103907,1.0,0.0,0.0
18685,0.0,0.0,0.0
5457,0.0,0.0,1.0
11788,0.0,0.0,0.0
98535,1.0,0.0,1.0
87611,0.0,0.0,0.0
62125,0.0,0.0,0.0
112810,0.0,0.0,0.0
110007,0.0,0.0,0.0
117176,1.0,0.0,0.0
125711,0.0,1.0,0.0
35646,0.0,0.0,0.0
37539,0.0,0.0,0.0
96339,1.0,0.0,0.0
70121,0.0,0.0,0.0
79541,0.0,0.0,0.0
41906,0.0,0.0,1.0
55689,0.0,0.0,1.0
43972,1.0,0.0,0.0
25684,0.0,0.0,0.0
105481,1.0,0.0,0.0
113556,0.0,0.0,0.0
119054,0.0,0.0,0.0
48018,0.0,0.0,0.0
19543,0.0,1.0,1.0
69519,0.0,0.0,0.0
61915,0.0,0.0,0.0
67438,0.0,0.0,0.0
72822,0.0,0.0,0.0
125889,0.0,1.0,0.0
107281,0.0,1.0,0.0
81072,1.0,1.0,0.0
37733,1.0,0.0,1.0
124342,0.0,0.0,0.0
11630,0.0,1.0,0.0
